id,line_idx,lat,lng,green,score,reason
C001164,3926,32.922389,-105.819774,0.181,4,"The cyan line is clearly visible and runs through substantial tree cover throughout most of its path. The line passes through wooded/forested terrain with scattered open areas and clearings. While not uniformly dense forest, the line consistently encounters significant tree cover rather than open desert or sparse vegetation, qualifying it as substantial tree cover in places along much of its route."
C001165,3938,32.918466,-105.815091,0.234,4,"The cyan line is clearly visible and passes through or directly beside substantial tree cover in multiple places. The line runs through mixed woodland/forest patches (darker green areas indicating denser tree cover) on both the western and northern portions of its route, and also passes through scattered tree clusters. While the central portion crosses more open/cleared areas, the overall path demonstrates significant interaction with tree cover, warranting a score of 4 for substantial tree cover presence along the route."
C001166,3948,32.921414,-105.816548,0.223,4,"The cyan line is clearly visible and passes through and directly beside substantial tree cover throughout most of its path. The terrain shows a mix of darker green woodland/forest patches (particularly on the left and surrounding areas) and lighter tan/brown open areas. The line runs primarily through or immediately adjacent to tree-covered regions, with the vegetation appearing dense enough in places to constitute woodland or forest cover. While there are some open areas on the right side, the majority of the line's route intersects with meaningful tree cover, warranting a score of 4."
C001167,3973,32.926191,-105.811512,0.110,3,"The cyan line is clearly visible and passes through scattered woodland/tree patches throughout the tile. The terrain shows a mix of sparse to moderate tree cover (likely piñon-juniper woodland typical of southern New Mexico) with scattered dark green tree clusters distributed across the landscape. The line passes through or very close to several of these tree patches, particularly in the central and eastern portions of the route. While not dense forest, the scattered woodland patches are close enough to the line to warrant a score of 3."
C001168,3979,32.926657,-105.808775,0.029,0,desert cull (greenness below threshold)
C001169,3986,32.921794,-105.810597,0.120,4,"The cyan line is clearly visible and runs through terrain with scattered to moderately dense tree cover throughout most of its path. The landscape shows piñon-juniper woodland with individual trees and patches of tree clusters distributed across the terrain. While not continuous dense forest, the line passes directly through or immediately beside substantial tree cover in multiple locations along its route, particularly in the upper and middle portions of the drawn line. The vegetation is clearly above sparse shrub level and consists of recognizable trees."
C001170,3990,32.918849,-105.808997,0.116,4,"The cyan line representing the overhead electric route passes through or directly beside substantial tree cover in multiple sections. The route traverses areas with scattered woodland and tree patches throughout its path, particularly visible in the eastern and central portions where darker vegetation clusters are adjacent to or crossed by the line. While not dense continuous forest, the presence of notable tree cover alongside significant portions of the route qualifies this for a score of 4."
C001171,3997,32.916478,-105.810021,0.173,4,"The cyan line is clearly visible and runs through mixed terrain. A significant portion of the route passes through or directly beside substantial tree cover, particularly in the lower left and right portions of the image where darker green woodland/forest patches are evident. The middle section crosses more open cleared areas, but overall the line has notable tree cover interactions along its path. This meets the threshold for score 4: passing through or directly beside substantial tree cover in places."
C001172,4032,32.990301,-105.873224,0.008,0,desert cull (greenness below threshold)
C001173,4044,32.986506,-105.888152,0.008,0,desert cull (greenness below threshold)
C001174,4064,32.814561,-105.982074,0.008,0,desert cull (greenness below threshold)
C001175,4075,32.812135,-105.983604,0.005,0,desert cull (greenness below threshold)
C001176,4116,32.667564,-106.000100,0.011,0,desert cull (greenness below threshold)
C001177,4119,32.671235,-105.999489,0.012,0,desert cull (greenness below threshold)
C001178,4125,32.678404,-105.998288,0.012,0,desert cull (greenness below threshold)
C001179,4131,32.684108,-105.997336,0.011,0,desert cull (greenness below threshold)
C001180,4134,32.687618,-105.996751,0.012,0,desert cull (greenness below threshold)
C001181,4137,32.691128,-105.996166,0.012,0,desert cull (greenness below threshold)
C001182,4140,32.694633,-105.995576,0.010,0,desert cull (greenness below threshold)
C001183,4145,32.698149,-105.994991,0.009,0,desert cull (greenness below threshold)
C001184,4152,32.638796,-106.004908,0.010,0,desert cull (greenness below threshold)
C001185,4156,32.634173,-106.005681,0.012,0,desert cull (greenness below threshold)
C001186,4170,32.618826,-106.008235,0.012,0,desert cull (greenness below threshold)
C001187,4173,32.615561,-106.008779,0.012,0,desert cull (greenness below threshold)
C001188,4176,32.612295,-106.009326,0.012,0,desert cull (greenness below threshold)
C001189,4180,32.607908,-106.010055,0.012,0,desert cull (greenness below threshold)
C001190,4183,32.604510,-106.010619,0.012,0,desert cull (greenness below threshold)
C001191,4193,32.593319,-106.012477,0.012,0,desert cull (greenness below threshold)
C001192,4197,32.588689,-106.013245,0.012,0,desert cull (greenness below threshold)
C001193,4200,32.585218,-106.013820,0.011,0,desert cull (greenness below threshold)
C001194,4203,32.582155,-106.014329,0.011,0,desert cull (greenness below threshold)
C001195,4207,32.577939,-106.015029,0.012,0,desert cull (greenness below threshold)
C001196,4210,32.574472,-106.015607,0.012,0,desert cull (greenness below threshold)
C001197,4217,32.566306,-106.016960,0.012,0,desert cull (greenness below threshold)
C001198,4220,32.563040,-106.017504,0.011,0,desert cull (greenness below threshold)
C001199,4223,32.559844,-106.018032,0.011,0,desert cull (greenness below threshold)
C001200,4224,32.558686,-106.018224,0.011,0,desert cull (greenness below threshold)
C001201,4226,32.556439,-106.018597,0.008,0,desert cull (greenness below threshold)
C001202,4227,32.555282,-106.018788,0.008,0,desert cull (greenness below threshold)
C001203,4228,32.554129,-106.018979,0.007,0,desert cull (greenness below threshold)
C001204,4231,32.725136,-105.991805,0.010,0,desert cull (greenness below threshold)
C001205,4235,32.724787,-105.987236,0.007,0,desert cull (greenness below threshold)
C001206,4239,32.721339,-105.986267,0.009,0,desert cull (greenness below threshold)
C001207,4241,32.719184,-105.986275,0.012,0,desert cull (greenness below threshold)
C001208,4249,32.724408,-105.982513,0.006,0,desert cull (greenness below threshold)
C001209,4254,32.723907,-105.976046,0.012,0,desert cull (greenness below threshold)
C001210,4257,32.723556,-105.971519,0.010,0,desert cull (greenness below threshold)
C001211,4260,32.723183,-105.966806,0.010,0,desert cull (greenness below threshold)
C001212,4263,32.722809,-105.962069,0.011,0,desert cull (greenness below threshold)
C001213,4266,32.722439,-105.957344,0.012,0,desert cull (greenness below threshold)
C001214,4269,32.720912,-105.953736,0.012,0,desert cull (greenness below threshold)
C001215,4272,32.717314,-105.952405,0.012,0,desert cull (greenness below threshold)
C001216,4275,32.713479,-105.950987,0.011,0,desert cull (greenness below threshold)
C001217,4276,32.712202,-105.950510,0.011,0,desert cull (greenness below threshold)
C001218,4278,32.710105,-105.950514,0.009,0,desert cull (greenness below threshold)
C001219,4286,32.708194,-105.945070,0.010,0,desert cull (greenness below threshold)
C001220,4290,32.709413,-105.941090,0.011,0,desert cull (greenness below threshold)
C001221,4292,32.711887,-105.941085,0.012,0,desert cull (greenness below threshold)
C001222,4297,32.708150,-105.936150,0.009,0,desert cull (greenness below threshold)
C001223,4305,32.706968,-105.945272,0.011,0,desert cull (greenness below threshold)
C001224,4308,32.703510,-105.945267,0.013,0,desert cull (greenness below threshold)
C001225,4309,32.702297,-105.945262,0.012,0,desert cull (greenness below threshold)
C001226,4313,32.701083,-105.941247,0.011,0,desert cull (greenness below threshold)
C001227,4316,32.698966,-105.939687,0.008,0,desert cull (greenness below threshold)
C001228,4320,32.699920,-105.945258,0.012,0,desert cull (greenness below threshold)
C001229,4321,32.698648,-105.945253,0.012,0,desert cull (greenness below threshold)
C001230,4323,32.696179,-105.945246,0.011,0,desert cull (greenness below threshold)
C001231,4324,32.694929,-105.945241,0.011,0,desert cull (greenness below threshold)
C001232,4328,32.693679,-105.940855,0.011,0,desert cull (greenness below threshold)
C001233,4333,32.693690,-105.936586,0.010,0,desert cull (greenness below threshold)
C001234,4336,32.693706,-105.932479,0.008,0,desert cull (greenness below threshold)
C001235,4346,32.707671,-105.949697,0.008,0,desert cull (greenness below threshold)
C001236,4352,32.711750,-105.955452,0.012,0,desert cull (greenness below threshold)
C001237,4354,32.711456,-105.958690,0.011,0,desert cull (greenness below threshold)
C001238,4357,32.711114,-105.962407,0.009,0,desert cull (greenness below threshold)
C001239,4358,32.710119,-105.962431,0.010,0,desert cull (greenness below threshold)
C001240,4361,32.706959,-105.962482,0.010,0,desert cull (greenness below threshold)
C001241,4364,32.703446,-105.962499,0.010,0,desert cull (greenness below threshold)
C001242,4365,32.702275,-105.962503,0.008,0,desert cull (greenness below threshold)
C001243,4367,32.699933,-105.962502,0.011,0,desert cull (greenness below threshold)
C001244,4368,32.698762,-105.962506,0.011,0,desert cull (greenness below threshold)
C001245,4372,32.696413,-105.963908,0.007,0,desert cull (greenness below threshold)
C001246,4375,32.696401,-105.967701,0.009,0,desert cull (greenness below threshold)
C001247,4378,32.695181,-105.968970,0.008,0,desert cull (greenness below threshold)
C001248,4388,32.722071,-105.952614,0.012,0,desert cull (greenness below threshold)
C001249,4392,32.721576,-105.946324,0.010,0,desert cull (greenness below threshold)
C001250,4395,32.721209,-105.941609,0.009,0,desert cull (greenness below threshold)
C001251,4398,32.720838,-105.936926,0.009,0,desert cull (greenness below threshold)
C001252,4401,32.720463,-105.932188,0.010,0,desert cull (greenness below threshold)
C001253,4404,32.720104,-105.927550,0.012,0,desert cull (greenness below threshold)
C001254,4408,32.720933,-105.923659,0.011,0,desert cull (greenness below threshold)
C001255,4410,32.723231,-105.924146,0.011,0,desert cull (greenness below threshold)
C001256,4412,32.725630,-105.924638,0.006,0,desert cull (greenness below threshold)
C001257,4413,32.726830,-105.924880,0.005,0,desert cull (greenness below threshold)
C001258,4418,32.726865,-105.980560,0.009,0,desert cull (greenness below threshold)
C001259,4425,32.730278,-105.981745,0.007,0,desert cull (greenness below threshold)
C001260,4428,32.727430,-105.981902,0.009,0,desert cull (greenness below threshold)
C001261,4434,32.721348,-105.981794,0.010,0,desert cull (greenness below threshold)
C001262,4447,32.755542,-105.971210,0.012,0,desert cull (greenness below threshold)
C001263,4452,32.753434,-105.966879,0.009,0,desert cull (greenness below threshold)
C001264,4459,32.754483,-105.974329,0.011,0,desert cull (greenness below threshold)
C001265,4481,32.765226,-105.980960,0.008,0,desert cull (greenness below threshold)
